detected_language,url,response_code,num_links,response_type,declared_language
ko,https://twitter.com/HRpamperry/status/575002388576231424?lang=ko,200,97,HTML,ko
th,https://twitter.com/Tkrall_75,200,186,HTML,th
ko,https://twitter.com/HRpamperry/status/573894862455619585?lang=ko,200,97,HTML,ko
vi,https://twitter.com/drinksangrhea/status/798639151729897472,200,160,HTML,vi
ko,https://twitter.com/urgetovomit/status/884228725675618306,200,117,HTML,ko
en,https://twitter.com/imjelfah?lang=zh-tw,200,144,HTML,zh-tw
ko,https://twitter.com/vrckajucazirafa,200,146,HTML,ko
ko,https://twitter.com/Iva_bez_na,200,145,HTML,ko
ko,https://twitter.com/Ateroskleroza,200,151,HTML,ko
fi,https://twitter.com/MrgaMilan/status/886517760775401472?lang=fi,200,105,HTML,fi
ko,https://twitter.com/seksi_patofna,200,150,HTML,ko
ko,https://twitter.com/lorber26/status/886611437820534784,200,98,HTML,ko
zh,https://twitter.com/izabelle_jaime/status/887116515044204544?lang=zh-cn,200,101,HTML,zh-cn
,https://pbs.twimg.com/profile_images/449668109713309696/53vFx-4P.jpeg,200,,Binary,
,https://pbs.twimg.com/profile_images/449668109713309696/53vFx-4P_400x400.jpeg,200,,Binary,
ko,https://twitter.com/HOOMESHAAKE/status/886460332323078144,200,120,HTML,ko
zh,https://twitter.com/LeslieRosales/status/885579872499896320?lang=zh-cn,200,100,HTML,zh-cn
ko,https://twitter.com/kaceyzeigler,200,171,HTML,ko
ko,https://twitter.com/KyleLeFevre,200,166,HTML,ko
ko,https://twitter.com/logynkamora,200,160,HTML,ko
ro,https://twitter.com/Tkrall_75?lang=ro,200,186,HTML,ro
ko,https://twitter.com/BleacherReport/status/877192369497677825,200,185,HTML,ko
ko,https://twitter.com/ByTJourdan/status/884830049895149572,200,99,HTML,ko
,https://pbs.twimg.com/profile_images/745785045286289408/E_Lr-Exb.jpg,200,,Binary,
zh_Hant,https://twitter.com/nightboy112/status/884925193562583042,200,108,HTML,zh-tw
,https://pbs.twimg.com/profile_images/745785045286289408/E_Lr-Exb_400x400.jpg,200,,Binary,
en,https://twitter.com/nightboy112,200,177,HTML,zh-tw
zh_Hant,https://twitter.com/vrckajucazirafa/status/887031708150886402,200,97,HTML,zh-tw
zh_Hant,https://twitter.com/mangup_dama/status/885606751256662022,200,105,HTML,zh-tw
fi,https://twitter.com/mangup_dama,200,157,HTML,fi
th,https://twitter.com/MrgaMilan/status/886517760775401472?lang=th,200,105,HTML,th
fi,https://twitter.com/seksi_patofna/status/886327662041595904,200,118,HTML,fi
th,https://twitter.com/lorber26/status/886611437820534784?lang=th,200,98,HTML,th
kn,https://twitter.com/lorber26/status/886611437820534784?lang=kn,200,98,HTML,kn
ta,https://twitter.com/lorber26/status/886611437820534784?lang=ta,200,98,HTML,ta
zh,https://twitter.com/M___B___/status/886491982561894400,200,100,HTML,zh-cn
,https://pbs.twimg.com/profile_images/887156676318568449/akBcMjki.jpg,200,,Binary,
zh,https://twitter.com/KyleLeFevre/status/886416589230354432,200,101,HTML,zh-cn
zh,https://twitter.com/M___B___,200,168,HTML,zh-cn
,https://pbs.twimg.com/profile_images/887156676318568449/akBcMjki_400x400.jpg,200,,Binary,
ro,https://twitter.com/Mackinder34/status/878379172833492992,200,107,HTML,ro
en,https://twitter.com/hashtag/CO17?src=hash,200,200,HTML,ro
th,https://twitter.com/Tkrall_75?lang=th,200,186,HTML,th
th,https://twitter.com/ByTJourdan/status/884830049895149572?lang=th,200,99,HTML,th
en,https://twitter.com/Alexis_Gaskin,200,165,HTML,ro
en,https://twitter.com/emmakrall_,200,182,HTML,ro
en,https://twitter.com/OfficialTLC/status/882838043232616448,200,199,HTML,ro
th,https://twitter.com/mangup_dama/status/886664291054747648,200,105,HTML,th
th,https://twitter.com/mangup_dama/status/886667410295713792,200,105,HTML,th
th,https://twitter.com/mangup_dama/status/886669308239245315,200,105,HTML,th
kn,https://twitter.com/BlekDzordz/status/886335749305643010,200,99,HTML,kn
ta,https://twitter.com/seksi_patofna/status/886558128107646978,200,108,HTML,ta
,https://pbs.twimg.com/profile_images/468044580009414656/mhMMyfGp.jpeg,200,,Binary,
ko,https://twitter.com/lorber26/status/886611437820534784?lang=ko,200,98,HTML,ko
,https://pbs.twimg.com/profile_images/468044580009414656/mhMMyfGp_400x400.jpeg,200,,Binary,
en,https://twitter.com/search?q=place%3A012a5b6a6f78007f,200,144,HTML,ta
ta,https://twitter.com/BradyLinebaugh,200,196,HTML,ta
ta,https://twitter.com/LauraSilver19,200,170,HTML,ta
th,https://twitter.com/Bridle1999,200,169,HTML,th
th,https://twitter.com/Erauby_56,200,169,HTML,th
el,https://twitter.com/Mackinder34/status/878379172833492992?lang=el,200,107,HTML,el
ko,https://twitter.com/ByTJourdan/status/884830049895149572?lang=ko,200,99,HTML,ko
th,https://twitter.com/Alexis_Gaskin/status/878763590421012481,200,96,HTML,th
th,https://twitter.com/Alexis_Gaskin/status/878800443882733569,200,95,HTML,th
th,https://twitter.com/HimDownstairz/status/885916825497722880,200,115,HTML,th
th,https://twitter.com/HimDownstairz,200,182,HTML,th
th,https://twitter.com/Kahlo_1907,200,147,HTML,th
th,https://twitter.com/JelenaKalaba,200,150,HTML,th
zh_Hant,https://twitter.com/BlekDzordz/status/886335749305643010?lang=zh-tw,200,99,HTML,zh-tw
zh_Hant,https://twitter.com/seksi_patofna/status/886558128107646978?lang=zh-tw,200,108,HTML,zh-tw
zh,https://twitter.com/seksi_patofna/status/886558128107646978?lang=zh-cn,200,108,HTML,zh-cn
ja,https://twitter.com/seksi_patofna/status/886558128107646978?lang=ja,200,108,HTML,ja
ko,https://twitter.com/SethPetar,200,178,HTML,ko
ko,https://twitter.com/iamblackbear/status/885537461060816897,200,181,HTML,ko
ko,https://twitter.com/Bridle1999/status/882429369762885632,200,101,HTML,ko
el,https://twitter.com/memeprovider/status/877645266811211776,200,189,HTML,el
ro,https://twitter.com/Mackinder34/status/878379172833492992?lang=ro,200,107,HTML,ro
ko,https://twitter.com/Erauby_56/status/878086009686171649,200,102,HTML,ko
ko,https://twitter.com/mollspaige,200,180,HTML,ko
zh_Hant,https://twitter.com/Alexis_Gaskin/status/878800443882733569?lang=zh-tw,200,95,HTML,zh-tw
ko,https://twitter.com/chrisstinadore,200,178,HTML,ko
ko,https://twitter.com/Kahlo_1907/status/868936147065593858,200,105,HTML,ko
ko,https://twitter.com/RAFIAT_BELLO,200,172,HTML,ko
ko,https://twitter.com/Kahlo_1907/status/872582004826656768,200,105,HTML,ko
kn,https://twitter.com/BlekDzordz/status/886335749305643010?lang=kn,200,99,HTML,kn
zh_Hant,https://twitter.com/Kahlo_1907/status/872582707213193216,200,112,HTML,zh-tw
zh,https://twitter.com/katatonicnodete/status/885797443811639302,200,110,HTML,zh-cn
ta,https://twitter.com/seksi_patofna/status/886558128107646978?lang=ta,200,108,HTML,ta
ja,https://twitter.com/stanovnikzemlje/status/885850388657786880,200,104,HTML,ja
ja,https://twitter.com/stanovnikzemlje/status/885851163886800896,200,104,HTML,ja
ja,https://twitter.com/MedlinBrendan,200,183,HTML,ja
ja,https://twitter.com/DiegoRicardo48,200,175,HTML,ja
ro,https://twitter.com/DEATHisSHOOK/status/878032418610880513,200,112,HTML,ro
ro,https://twitter.com/Combmatt/status/878031992524230659,200,117,HTML,ro
en,https://twitter.com/paigerage123,200,169,HTML,ro
th,https://twitter.com/Alexis_Gaskin/status/878800443882733569?lang=th,200,95,HTML,th
en,https://twitter.com/xanthonysoriano,200,171,HTML,zh-tw
zh_Hant,https://twitter.com/ItsTinyHomes/status/875140841362345985,200,105,HTML,zh-tw
zh_Hant,https://twitter.com/mrvica711,200,146,HTML,zh-tw
en,https://twitter.com/Smooth_Orator/status/881061068604309504,200,172,HTML,zh-tw
kn,https://twitter.com/dajBABAglavu,200,157,HTML,kn
kn,https://twitter.com/EEumenida,200,151,HTML,kn
kn,https://twitter.com/nedacvrcak,200,156,HTML,kn
ta,https://twitter.com/PoetesaSlana/status/885814478025216000,200,99,HTML,ta
ta,https://twitter.com/PoetesaSlana,200,167,HTML,ta
ta,https://twitter.com/NociOd,200,154,HTML,ta
ta,https://twitter.com/biljanadjikic21,200,161,HTML,ta
ta,https://twitter.com/Boka75,200,182,HTML,ta
ta,https://twitter.com/MedlinBrendan/status/883511945470644224,200,98,HTML,ta
ta,https://twitter.com/Camille_LT1,200,174,HTML,ta
ta,https://twitter.com/EdryErmi,200,163,HTML,ta
ta,https://twitter.com/McKenzieCleary,200,180,HTML,ta
th,https://twitter.com/paigerage123/status/883096606668664832,200,103,HTML,th
th,https://twitter.com/G_Eazy/status/875056762235244544,200,160,HTML,th
th,https://twitter.com/mrvica711/status/880162637132201984,200,104,HTML,th
th,https://twitter.com/Paulinejrd,200,184,HTML,th
th,https://twitter.com/dejanvojnovicBG/status/880304176454152193,200,104,HTML,th
th,https://twitter.com/Visnja_jedna/status/887023292850294784,200,114,HTML,th
th,https://twitter.com/EEumenida/status/886817069714591745,200,96,HTML,th
th,https://twitter.com/dajBABAglavu/status/886684241857302528,200,111,HTML,th
zh_Hant,https://twitter.com/PoetesaSlana/status/885814478025216000?lang=zh-tw,200,99,HTML,zh-tw
th,https://twitter.com/PoetesaSlana/status/886978811979608069,200,96,HTML,th
th,https://twitter.com/PoetesaSlana/status/886977844106211328,200,96,HTML,th
th,https://twitter.com/slakisa/status/886380865164587010,200,104,HTML,th
th,https://twitter.com/haiwey_,200,161,HTML,th
th,https://twitter.com/Viickiiy93/status/886938377383276545,200,179,HTML,th
th,https://twitter.com/Viickiiy93,200,156,HTML,th
th,https://twitter.com/AWolfRuss/status/886047062156079104,200,137,HTML,th
th,https://twitter.com/McKenzieCleary/status/883098173849391105,200,101,HTML,th
th,https://twitter.com/kostovftgrande/status/884558190163234816,200,99,HTML,th
,https://pbs.twimg.com/profile_images/885197949839577088/FIBF1yVf.jpg,200,,Binary,
th,https://twitter.com/kostovftgrande,200,201,HTML,th
th,https://twitter.com/H_less_/status/886633507195322369,200,179,HTML,th
th,https://twitter.com/ssandrita8,200,152,HTML,th
,https://pbs.twimg.com/profile_images/885197949839577088/FIBF1yVf_400x400.jpg,200,,Binary,
th,https://twitter.com/jasnatvrdisic/status/887026040933146624,200,106,HTML,th
zh_Hant,https://twitter.com/EEumenida/status/886817069714591745?lang=zh-tw,200,96,HTML,zh-tw
,https://pbs.twimg.com/profile_images/473840237937176577/aQoq5duP.jpeg,200,,Binary,
zh_Hant,https://twitter.com/dajBABAglavu/status/886687874594349056,200,103,HTML,zh-tw
,https://pbs.twimg.com/profile_images/473840237937176577/aQoq5duP_400x400.jpeg,200,,Binary,
ta,https://twitter.com/PoetesaSlana/status/885814478025216000?lang=ta,200,99,HTML,ta
zh_Hant,https://twitter.com/NovinarkaB/status/886686327785349121,200,102,HTML,zh-tw
el,https://twitter.com/PoetesaSlana/status/886977844106211328?lang=el,200,96,HTML,el
,https://pbs.twimg.com/profile_images/713497059098144768/QoMyN8tR.jpg,200,,Binary,
,https://pbs.twimg.com/profile_images/713497059098144768/QoMyN8tR_400x400.jpg,200,,Binary,
en,https://twitter.com/hashtag/355tvit?f=tweets&src=hash,200,89,HTML,zh-tw
zh_Hant,https://twitter.com/SokOdTreshnje,200,152,HTML,zh-tw
en,https://twitter.com/holaniallers/status/693242065799348225,200,184,HTML,zh-tw
en,https://twitter.com/holaniallers,200,185,HTML,zh-tw
zh_Hant,https://twitter.com/Kimo7ra/status/887117261584175104,200,100,HTML,zh-tw
zh_Hant,https://twitter.com/janhaoo/status/887165602615382018,200,99,HTML,zh-tw
zh_Hant,https://twitter.com/McKenzieCleary/status/883098173849391105?lang=zh-tw,200,101,HTML,zh-tw
,https://pbs.twimg.com/profile_images/878788522710228992/0C0bktiC.jpg,200,,Binary,
,https://pbs.twimg.com/profile_images/878788522710228992/0C0bktiC_400x400.jpg,200,,Binary,
zh_Hant,https://twitter.com/kostovftgrande/status/884558190163234816?lang=zh-tw,200,99,HTML,zh-tw
zh_Hant,https://twitter.com/Tirasul2/status/886642605710352388,200,104,HTML,zh-tw
zh_Hant,https://twitter.com/Tirasul2/status/886650307584937984,200,104,HTML,zh-tw
th,https://twitter.com/EEumenida/status/886817069714591745?lang=th,200,96,HTML,th
zh_Hant,https://twitter.com/jasnatvrdisic/status/887026040933146624?lang=zh-tw,200,106,HTML,zh-tw
ko,https://twitter.com/dajBABAglavu/status/886687874594349056?lang=ko,200,103,HTML,ko
th,https://twitter.com/dajBABAglavu/status/886687874594349056?lang=th,200,103,HTML,th
th,https://twitter.com/PoetesaSlana/status/886977844106211328?lang=th,200,96,HTML,th
ko,https://twitter.com/NovinarkaB/status/886686327785349121?lang=ko,200,102,HTML,ko
el,https://twitter.com/VidiLabuda/status/886152377870503936,200,105,HTML,el
el,https://twitter.com/sajnebez/status/886281037369806849,200,104,HTML,el
el,https://twitter.com/dvlceari/status/698514447858561025,200,100,HTML,el
el,https://twitter.com/OumarAmadou9,200,92,HTML,el
th,https://twitter.com/McKenzieCleary/status/883098173849391105?lang=th,200,101,HTML,th
ko,https://twitter.com/janhaoo/status/887165602615382018?lang=ko,200,99,HTML,ko
th,https://twitter.com/kostovftgrande/status/884558190163234816?lang=th,200,99,HTML,th
ko,https://twitter.com/Tirasul2/status/886642605710352388?lang=ko,200,104,HTML,ko
th,https://twitter.com/Tirasul2/status/886642605710352388?lang=th,200,104,HTML,th
kn,https://twitter.com/Tirasul2/status/886642605710352388?lang=kn,200,104,HTML,kn
ko,https://twitter.com/Tirasul2/status/886650307584937984?lang=ko,200,104,HTML,ko
,https://pbs.twimg.com/profile_images/884187497500205058/h5e65KWF.jpg,200,,Binary,
th,https://twitter.com/jasnatvrdisic/status/887026040933146624?lang=th,200,106,HTML,th
,https://pbs.twimg.com/profile_images/884187497500205058/h5e65KWF_400x400.jpg,200,,Binary,
zh_Hant,https://twitter.com/dajBABAglavu/status/886687874594349056?lang=zh-tw,200,103,HTML,zh-tw
th,https://twitter.com/Tirasul2/status/886650307584937984?lang=th,200,104,HTML,th
kn,https://twitter.com/Tirasul2/status/886650307584937984?lang=kn,200,104,HTML,kn
en,https://twitter.com/login?redirect_after_login=%2Fsettings%2Fwidgets%2Fnew%2Fsearch%3Fquery%3D%2523355tvit,200,70,HTML,ko
zh_Hant,https://twitter.com/NovinarkaB/status/886686327785349121?lang=zh-tw,200,102,HTML,zh-tw
ta,https://twitter.com/Tirasul2/status/886650307584937984?lang=ta,200,104,HTML,ta
ko,https://twitter.com/panev_sase,200,146,HTML,ko
ko,https://twitter.com/UrosUkili,200,145,HTML,ko
th,https://twitter.com/OumarAmadou9/media,200,92,HTML,th
zh_Hant,https://twitter.com/janhaoo/status/887165602615382018?lang=zh-tw,200,99,HTML,zh-tw
zh_Hant,https://twitter.com/Tirasul2/status/886642605710352388?lang=zh-tw,200,104,HTML,zh-tw
zh_Hant,https://twitter.com/Tirasul2/status/886650307584937984?lang=zh-tw,200,104,HTML,zh-tw
zh_Hant,https://twitter.com/OumarAmadou9?lang=zh-tw,200,92,HTML,zh-tw
zh,https://twitter.com/OumarAmadou9?lang=zh-cn,200,92,HTML,zh-cn
ja,https://twitter.com/OumarAmadou9?lang=ja,200,92,HTML,ja
ko,https://twitter.com/OumarAmadou9?lang=ko,200,92,HTML,ko
th,https://twitter.com/OumarAmadou9?lang=th,200,92,HTML,th
kn,https://twitter.com/OumarAmadou9?lang=kn,200,92,HTML,kn
ta,https://twitter.com/OumarAmadou9?lang=ta,200,92,HTML,ta
gu,https://twitter.com/OumarAmadou9?lang=gu,200,92,HTML,gu
ta,https://twitter.com/panev_sase/status/887272883529166848,200,109,HTML,ta
ta,https://twitter.com/pcelarevakci/status/884788687887888384,200,104,HTML,ta
en,https://twitter.com/login?redirect_after_login=%2FOumarAmadou9%2Flikes,200,70,HTML,ta
en,https://twitter.com/login?redirect_after_login=%2FOumarAmadou9%2Ffollowers,200,70,HTML,ta
zh_Hant,https://twitter.com/OumarAmadou9/media?lang=zh-tw,200,92,HTML,zh-tw
en,https://twitter.com/login?redirect_after_login=%2FOumarAmadou9%2Ffollowing,200,70,HTML,zh-tw
zh,https://twitter.com/OumarAmadou9/media?lang=zh-cn,200,92,HTML,zh-cn
ja,https://twitter.com/OumarAmadou9/media?lang=ja,200,92,HTML,ja
ko,https://twitter.com/OumarAmadou9/media?lang=ko,200,92,HTML,ko
el,https://twitter.com/OumarAmadou9?lang=el,200,92,HTML,el
kn,https://twitter.com/OumarAmadou9/media?lang=kn,200,92,HTML,kn
,https://pbs.twimg.com/profile_images/876353822225989632/AE_2fSvp.jpg,200,,Binary,
ta,https://twitter.com/OumarAmadou9/media?lang=ta,200,92,HTML,ta
,https://pbs.twimg.com/profile_images/876353822225989632/AE_2fSvp_400x400.jpg,200,,Binary,
gu,https://twitter.com/OumarAmadou9/media?lang=gu,200,92,HTML,gu
bn,https://twitter.com/OumarAmadou9/media?lang=bn,200,92,HTML,bn
hi,https://twitter.com/OumarAmadou9/media?lang=hi,200,92,HTML,hi
mr,https://twitter.com/OumarAmadou9/media?lang=mr,200,92,HTML,mr
ar,https://twitter.com/OumarAmadou9/media?lang=ar,200,92,HTML,ar
gu,https://twitter.com/panev_sase/status/887275590335836161,200,109,HTML,gu
gu,https://twitter.com/MIKALIRIKA,200,153,HTML,gu
gu,https://twitter.com/bicisnovvajt,200,150,HTML,gu
gu,https://twitter.com/Princezica10,200,160,HTML,gu
th,https://twitter.com/OumarAmadou9/media?lang=th,200,92,HTML,th
ja,https://twitter.com/milennaaaah,200,156,HTML,ja
ko,https://twitter.com/Lav_Iz_Indije_,200,150,HTML,ko
zh_Hant,https://twitter.com/pcelarevakci/status/884788687887888384?lang=zh-tw,200,104,HTML,zh-tw
zh,https://twitter.com/pcelarevakci/status/884788687887888384?lang=zh-cn,200,104,HTML,zh-cn
ja,https://twitter.com/pcelarevakci/status/884788687887888384?lang=ja,200,104,HTML,ja
ko,https://twitter.com/pcelarevakci/status/884788687887888384?lang=ko,200,104,HTML,ko
th,https://twitter.com/pcelarevakci/status/884788687887888384?lang=th,200,104,HTML,th
ar,https://twitter.com/pcelarevakci/status/884788687887888384?lang=ar,200,104,HTML,ar
iw,https://twitter.com/pcelarevakci/status/884788687887888384?lang=he,200,104,HTML,he
uk,https://twitter.com/pcelarevakci/status/884788687887888384?lang=uk,200,104,HTML,uk
zh_Hant,https://twitter.com/panev_sase/status/887275590335836161?lang=zh-tw,200,109,HTML,zh-tw
zh,https://twitter.com/panev_sase/status/887275590335836161?lang=zh-cn,200,109,HTML,zh-cn
ar,https://twitter.com/bicisnovvajt/status/886882088204500992,200,103,HTML,ar
th,https://twitter.com/dina_2801/status/886662137313198087,200,107,HTML,th
th,https://twitter.com/Princezica10/status/886671026670772224,200,104,HTML,th
th,https://twitter.com/milennaaaah/status/886964237796552704,200,105,HTML,th
th,https://twitter.com/uzaspakao/status/886910806989910016,200,105,HTML,th
zh_Hant,https://twitter.com/_veloociraptor_/status/886738286282231808,200,104,HTML,zh-tw
ta,https://twitter.com/pcelarevakci/status/884788687887888384?lang=ta,200,104,HTML,ta
ja,https://twitter.com/_veloociraptor_,200,145,HTML,ja
ko,https://twitter.com/Lav_Iz_Indije_/status/886923567367159808,200,97,HTML,ko
th,https://twitter.com/Lav_Iz_Indije_/status/886939326617194496,200,102,HTML,th
ar,https://twitter.com/Lav_Iz_Indije_/status/886944911093886976,200,100,HTML,ar
iw,https://twitter.com/Lav_Iz_Indije_/status/886947337054154753,200,97,HTML,he
uk,https://twitter.com/umobolnik/status/882571623437660161,200,107,HTML,uk
en,https://twitter.com/umobolnik,200,178,HTML,zh-tw
zh,https://twitter.com/Vesela_Lisica/status/886951456791810051,200,111,HTML,zh-cn
gu,https://twitter.com/panev_sase/status/887275590335836161?lang=gu,200,109,HTML,gu
en,https://twitter.com/dupli_viski,200,138,HTML,zh-cn
zh,https://twitter.com/cacigoca/status/886664644106084353,200,100,HTML,zh-cn
zh,https://twitter.com/sasa_mijanovic,200,168,HTML,zh-cn
zh_Hant,https://twitter.com/milennaaaah/status/886964237796552704?lang=zh-tw,200,105,HTML,zh-tw
,https://pbs.twimg.com/profile_images/885236130383376385/DrjjntuM.jpg,200,,Binary,
ru,https://twitter.com/uzaspakao/status/886910806989910016?lang=ru,200,105,HTML,ru
ta,https://twitter.com/bumtraspljas726,200,137,HTML,ta
ta,https://twitter.com/_veloociraptor_/status/887052113922150401,200,102,HTML,ta
ta,https://twitter.com/jomec27,200,141,HTML,ta
ta,https://twitter.com/MnkHrs_,200,152,HTML,ta
ta,https://twitter.com/boskobgd/status/886958738728472576,200,98,HTML,ta
,https://pbs.twimg.com/profile_images/465539549389545472/pxhLeHNy.jpeg,200,,Binary,
ta,https://twitter.com/Hell_Angel001,200,148,HTML,ta
,https://pbs.twimg.com/profile_images/465539549389545472/pxhLeHNy_400x400.jpeg,200,,Binary,
ta,https://twitter.com/boskobgd/status/886957998840721412,200,98,HTML,ta
zh_Hant,https://twitter.com/Lav_Iz_Indije_/status/886947337054154753?lang=zh-tw,200,97,HTML,zh-tw
ta,https://twitter.com/child_harold,200,173,HTML,ta
gu,https://twitter.com/superssara,200,145,HTML,gu
gu,https://twitter.com/evakoklizma,200,168,HTML,gu
gu,https://twitter.com/Favstar_Bot/status/887258544440987650,200,104,HTML,gu
gu,https://twitter.com/dupli_viski/status/884668549427539968,200,102,HTML,gu
gu,https://twitter.com/BPerosevic,200,138,HTML,gu
zh_Hant,https://twitter.com/trosmislen/status/887249318931030016,200,107,HTML,zh-tw
th,https://twitter.com/milennaaaah/status/886964237796552704?lang=th,200,105,HTML,th
th,https://twitter.com/uzaspakao/status/886910806989910016?lang=th,200,105,HTML,th
ru,https://twitter.com/trosmislen,200,161,HTML,ru
ru,https://twitter.com/ZlaaTokosa/status/887260041304264704,200,104,HTML,ru
ru,https://twitter.com/jomec27/status/887056209202819072,200,105,HTML,ru
ru,https://twitter.com/MnkHrs_/status/886467123144536064,200,96,HTML,ru
ru,https://twitter.com/mala_jel/status/886723703605792768,200,107,HTML,ru
zh_Hant,https://twitter.com/boskobgd/status/886957998840721412?lang=zh-tw,200,98,HTML,zh-tw
ru,https://twitter.com/mala_jel,200,158,HTML,ru
iw,https://twitter.com/Lav_Iz_Indije_/status/886947337054154753?lang=he,200,97,HTML,he
en,https://twitter.com/startrekcbs/status/887039219838763008,200,186,HTML,zh-tw
zh_Hant,https://twitter.com/hashtag/CBSAllAccess?src=hash,200,244,HTML,zh-tw
zh_Hant,https://twitter.com/superssara/status/853660515951943681,200,96,HTML,zh-tw
en,https://twitter.com/Favstar,200,162,HTML,zh-tw
zh_Hant,https://twitter.com/HarijevaZena,200,155,HTML,zh-tw
zh_Hant,https://twitter.com/nightmare966,200,143,HTML,zh-tw
th,https://twitter.com/SStrudla,200,166,HTML,th
th,https://twitter.com/svegati,200,162,HTML,th
th,https://twitter.com/vdanijela,200,162,HTML,th
th,https://twitter.com/fog_moonlight,200,145,HTML,th
th,https://twitter.com/krisss_krisss_,200,136,HTML,th
th,https://twitter.com/narcis___,200,150,HTML,th
zh_Hant,https://twitter.com/MnkHrs_/status/886467123144536064?lang=zh-tw,200,96,HTML,zh-tw
th,https://twitter.com/sanjazivi,200,166,HTML,th
th,https://twitter.com/sin_zorana,200,154,HTML,th
iw,https://twitter.com/MaestroLama/status/887264268323868672,200,104,HTML,he
iw,https://twitter.com/xxbigbadxx/status/887264254906290176,200,136,HTML,he
iw,https://twitter.com/memoht/status/887279001986904064,200,103,HTML,he
iw,https://twitter.com/thewandcompany,200,216,HTML,he
iw,https://twitter.com/memoht,200,206,HTML,he
iw,https://twitter.com/fro_vo/status/791666796373893120,200,141,HTML,he
iw,https://twitter.com/Cutebutpsiho/status/885636243870109696,200,104,HTML,he
iw,https://twitter.com/nightmare966/status/885606537984696320,200,100,HTML,he
iw,https://twitter.com/nightmare966/status/885615087054204930,200,100,HTML,he
iw,https://twitter.com/svegati/status/887222502753284096,200,100,HTML,he
iw,https://twitter.com/N_Milosavljevic/status/883349711343812609,200,113,HTML,he
iw,https://twitter.com/fog_moonlight/status/887082378396610567,200,104,HTML,he
iw,https://twitter.com/krisss_krisss_/status/886942662477193216,200,95,HTML,he
zh_Hant,https://twitter.com/narcis___/status/887062883904966656,200,97,HTML,zh-tw
ru,https://twitter.com/MnkHrs_/status/886467123144536064?lang=ru,200,96,HTML,ru
zh_Hant,https://twitter.com/Horizont06/status/887026169274667010,200,144,HTML,zh-tw
en,https://twitter.com/nikoll_inna,200,153,HTML,zh-tw
zh_Hant,https://twitter.com/MarinaVukotic74/status/887294596660834305,200,100,HTML,zh-tw
,https://pbs.twimg.com/profile_images/874420140582088706/BWAGyZG-.jpg,200,,Binary,
zh_Hant,https://twitter.com/MarinaVukotic74,200,163,HTML,zh-tw
,https://pbs.twimg.com/profile_images/874420140582088706/BWAGyZG-_400x400.jpg,200,,Binary,
en,https://twitter.com/MicrochipMakes,200,211,HTML,zh-tw
en,https://twitter.com/morningmika/status/880415526371176448,200,223,HTML,zh-tw
zh_Hant,https://twitter.com/ejsbrt,200,145,HTML,zh-tw
zh_Hant,https://twitter.com/ne_opet,200,149,HTML,zh-tw
zh_Hant,https://twitter.com/Dilajla_,200,149,HTML,zh-tw
zh_Hant,https://twitter.com/cvikerasica,200,142,HTML,zh-tw
zh_Hant,https://twitter.com/lav_dupli,200,158,HTML,zh-tw
zh_Hant,https://twitter.com/krisss_krisss_/status/886942662477193216?lang=zh-tw,200,95,HTML,zh-tw
zh,https://twitter.com/krisss_krisss_/status/886942662477193216?lang=zh-cn,200,95,HTML,zh-cn
ru,https://twitter.com/solar_detroit,200,164,HTML,ru
bg,https://twitter.com/Horizont06/status/887026169274667010?lang=bg,200,144,HTML,bg
ru,https://twitter.com/dokndok1972/status/887074499191025668,200,99,HTML,ru
ru,https://twitter.com/dokndok1972,200,162,HTML,ru
,https://pbs.twimg.com/profile_images/885159919430893569/iZrlBQpi.jpg,200,,Binary,
,https://pbs.twimg.com/profile_images/885159919430893569/iZrlBQpi_400x400.jpg,200,,Binary,
ru,https://twitter.com/MarinaVukotic74/status/886975562690043907,200,111,HTML,ru
en,https://twitter.com/account/suspended,200,74,HTML,ru
ru,https://twitter.com/MarinaVukotic74/status/887005992927588352,200,160,HTML,ru
ru,https://twitter.com/ben_eater,200,159,HTML,ru
ru,https://twitter.com/MicrochipMakes/status/885862971557240834,200,110,HTML,ru
en,https://support.twitter.com/articles/15790,200,160,HTML,en
ru,https://twitter.com/ejsbrt/status/887100445373730817,200,97,HTML,ru
ru,https://twitter.com/ne_opet/status/885966774084227073,200,102,HTML,ru
ru,https://twitter.com/MaestroLama/status/885968985522655232,200,104,HTML,ru
ru,https://twitter.com/Dilajla_/status/882960042756112385,200,105,HTML,ru
ru,https://twitter.com/Dilajla_/status/882970208603951106,200,105,HTML,ru
ru,https://twitter.com/lav_dupli/status/832903908217470977,200,139,HTML,ru
zh,https://twitter.com/lav_dupli/status/865987765539930116,200,105,HTML,zh-cn
iw,https://twitter.com/krisss_krisss_/status/886942662477193216?lang=he,200,95,HTML,he
bg,https://twitter.com/solar_detroit/status/886605306024923136,200,103,HTML,bg
zh_Hant,https://twitter.com/Horizont06/status/887026169274667010?lang=zh-tw,200,144,HTML,zh-tw
bg,https://twitter.com/dokndok1972/media,200,165,HTML,bg
bg,https://twitter.com/dokndok1972/status/880538889500471296,200,96,HTML,bg
bg,https://twitter.com/MarinaVukotic74/status/886987517936979968,200,103,HTML,bg
bg,https://twitter.com/MarinaVukotic74/status/887009159102771200,200,104,HTML,bg
bg,https://twitter.com/zana_bgd/status/887009049560133634,200,104,HTML,bg
bg,https://twitter.com/ben_eater/status/853481704388014080,200,107,HTML,bg
